date,pct_return
2007-06-29,-0.1382585217
2007-07-02,1.267433095
2007-07-03,-0.2047178151
2007-07-05,-0.7298170616
2007-07-06,0.09212361182
2007-07-09,0.04583894289
2007-07-10,-0.7799873009
2007-07-11,1.363890889
2007-07-12,3.192920405
2007-07-13,0.1988361826
2007-07-16,-0.5956717526
2007-07-17,-0.08864722245
2007-07-18,0.2665269409
2007-07-19,-4.053121886
2007-07-20,-0.6695618074
2007-07-23,-0.6737096067
2007-07-24,1.005825914
2007-07-25,-1.667699034
2007-07-26,0
2007-07-27,-1.884590159
2007-07-30,2.160982223
2007-07-31,-2.162220111
2007-08-01,-0.4564346709
2007-08-02,1.423788774
2007-08-03,-2.902662021
2007-08-06,2.327643025
2007-08-07,-2.945164717
2007-08-08,-0.9869327465
2007-08-09,-4.635001019
2007-08-10,-1.123720196
2007-08-13,2.986303078
2007-08-14,-2.976803135
2007-08-15,-4.469701382
2007-08-16,2.491834691
2007-08-17,1.404704443
2007-08-20,-0.3197043468
2007-08-21,-1.389688728
2007-08-22,1.002604555
2007-08-23,1.583094526
2007-08-24,1.003772456
2007-08-27,0.8893166823
2007-08-28,-1.840420761
2007-08-29,3.021316187
2007-08-30,0.5402572269
