date,log_return_pct
2011-04-20,2.321848558
2011-04-21,3.772522568
2011-04-25,-1.321306631
2011-04-26,2.025613623
2011-04-27,0.5554644066
2011-04-28,2.121034217
2011-04-29,-0.2171553514
2011-05-02,-0.5449604768
2011-05-03,-2.137435361
2011-05-04,-0.6721584708
2011-05-05,-0.9373304087
2011-05-06,2.537453753
2011-05-09,2.873149904
2011-05-10,1.493600071
2011-05-11,-4.549438873
2011-05-12,2.192228966
2011-05-13,-0.4346179493
2011-05-16,-3.512826564
2011-05-17,-2.431626657
2011-05-18,1.491109809
2011-05-19,6.78347278
2011-05-20,-0.8171594594
2011-05-23,-4.20025055
2011-05-24,-0.3754241935
2011-05-25,8.121230097
2011-05-26,1.708916963
2011-05-27,0.2388637326
2011-05-31,1.975285996
2011-06-01,-5.524853997
2011-06-02,0.8380083609
2011-06-03,4.656980032
2011-06-06,-4.865824675
2011-06-07,-1.15650766
2011-06-08,-4.504316134
2011-06-09,1.825058192
2011-06-10,0.865197632
2011-06-13,2.025331714
2011-06-14,0.5996861738
2011-06-15,-4.582346727
2011-06-16,-3.043713219
2011-06-17,0
2011-06-20,-1.868252128
2011-06-21,5.677707752
2011-06-22,-1.167360419
2011-06-23,1.819076189
2011-06-24,-0.5047089649
2011-06-27,-0.3979616559
2011-06-28,2.337677644
2011-06-29,0.6383000395
2011-06-30,2.926018566
2011-07-01,-0.3766094167
2011-07-05,0.412648236
2011-07-06,-0.6196126603
2011-07-07,2.622380445
2011-07-08,-3.141673298
2011-07-11,-1.611287386
2011-07-12,-0.6369448285
2011-07-13,1.652930195
2011-07-14,-3.659074868
2011-07-15,-0.1087133879
2011-07-18,-1.280805686
2011-07-19,2.394932949
2011-07-20,2.831578361
2011-07-21,0.03136434945
2011-07-22,2.038353036
2011-07-25,-2.772763303
2011-07-26,-1.731323118
2011-07-27,-1.29402787
2011-07-28,1.897549343
2011-07-29,0
2011-08-01,2.107559568
2011-08-02,-5.096405821
2011-08-03,-0.5170528571
2011-08-04,-9.437310177
2011-08-05,-2.082132781
2011-08-08,-2.506396866
2011-08-09,5.835270885
2011-08-10,-5.076733746
2011-08-11,6.029859446
2011-08-12,3.912493667
2011-08-15,-0.3026239213
2011-08-16,-0.4987541511
2011-08-17,-1.039870722
2011-08-18,-6.272831386
2011-08-19,-8.419919351
2011-08-22,-1.586473952
2011-08-23,4.5030988
2011-08-24,3.882614512
2011-08-25,-3.231443363
2011-08-26,2.645301074
2011-08-29,4.044771463
2011-08-30,-0.3222572941
2011-08-31,0.4435944442
2011-09-01,-3.034732623
2011-09-02,-3.952075816
2011-09-06,-0.5672756712
2011-09-07,3.848355335
2011-09-08,-0.9673517725
2011-09-09,-2.750310216
2011-09-12,-0.3925935815
2011-09-13,5.111954298
2011-09-14,1.078077356
2011-09-15,1.952829495
2011-09-16,3.870456731
2011-09-19,-0.1163467263
2011-09-20,0.9270054796
2011-09-21,-0.6189821053
2011-09-22,-0.8508209833
2011-09-23,2.884205229
2011-09-26,-3.318223505
2011-09-27,2.593479271
2011-09-28,-6.305813597
2011-09-29,-1.927815069
2011-09-30,1.113184037
2011-10-03,-2.743314178
2011-10-04,-0.2975344834
2011-10-05,6.978293949
2011-10-06,6.078807478
2011-10-07,0.11121616
2011-10-10,3.247961826
2011-10-11,-0.9731384576
2011-10-12,0.6821899765
2011-10-13,0.5059214236
2011-10-14,0.391138281
2011-10-17,-2.271595783
2011-10-18,3.298391707
2011-10-19,-2.752836616
2011-10-20,-0.8359105685
2011-10-21,2.49240837
2011-10-24,1.834621977
2011-10-25,-1.056366449
2011-10-26,-0.960365915
2011-10-27,2.749604827
2011-10-28,3.786974544
2011-10-31,-1.686414767
2011-11-01,-1.684174436
2011-11-02,-0.5886506722
2011-11-03,12.2763068
2011-11-04,-0.463178225
2011-11-07,-3.270161873
2011-11-08,1.806390326
2011-11-09,-3.061414764
2011-11-10,1.446714725
2011-11-11,7.113863427
2011-11-14,-1.256354301
2011-11-15,2.113242355
2011-11-16,2.931841556
2011-11-17,-3.67286507
2011-11-18,-3.259239283
2011-11-21,-2.610505765
2011-11-22,0.9729120523
2011-11-23,-1.950613243
2011-11-25,0.6654965855
2011-11-28,2.803005016
2011-11-29,-2.519142404
2011-11-30,3.070437042
2011-12-01,-0.4315892833
2011-12-02,2.126044615
2011-12-05,3.309492013
2011-12-06,1.298888244
2011-12-07,-1.972262017
2011-12-08,-10.15022591
2011-12-09,0.4844266606
2011-12-12,-2.050552734
2011-12-13,-3.207812757
2011-12-14,-3.17207668
2011-12-15,0.3149608903
2011-12-16,-2.188340697
2011-12-19,-0.8986526966
2011-12-20,0.5390848635
2011-12-21,-1.189846379
2011-12-22,0.7210071079
2011-12-23,0.4688392712
2011-12-27,2.374802814
2011-12-28,-0.2102276488
2011-12-29,0.7652028952
2011-12-30,-0.5917331957
2012-01-03,-1.694955831
2012-01-04,-1.328226447
2012-01-05,-2.150385161
2012-01-06,-0.7773498333
2012-01-09,1.257390483
2012-01-10,1.345017543
2012-01-11,2.186319727
2012-01-12,0.06905160554
2012-01-13,-21.47758548
2012-01-17,15.4592515
2012-01-18,0.7863883698
2012-01-19,-0.1848067056
2012-01-20,-0.6015816642
2012-01-23,0.6408116364
2012-01-24,2.397213915
2012-01-25,1.987770922
2012-01-26,3.405706058
2012-01-27,1.338639152
2012-01-30,0.814958924
2012-01-31,-1.703671012
2012-02-01,1.739174271
2012-02-02,2.241425598
2012-02-03,2.93175832
2012-02-06,2.063599332
2012-02-07,-0.6293346534
2012-02-08,1.038872261
2012-02-09,2.013693732
2012-02-10,-4.650686129
2012-02-13,1.246241504
2012-02-14,5.197662205
2012-02-15,1.289528799
2012-02-16,1.712923905
2012-02-17,2.282094699
2012-02-21,-1.351692897
2012-02-22,-0.8163667018
2012-02-23,0.9032854383
2012-02-24,-2.284809408
2012-02-27,-0.3874161549
2012-02-28,0.565036095
2012-02-29,-1.191632604
2012-03-01,2.950692913
2012-03-02,-1.082560481
2012-03-05,-0.7963586749
2012-03-06,-1.973777798
2012-03-07,0.03170792498
2012-03-08,-0.1495683194
2012-03-09,4.925011449
2012-03-12,3.591880178
2012-03-13,0.2205256058
2012-03-14,-2.240201275
2012-03-15,-0.8280030233
2012-03-16,0.9129756248
2012-03-19,-0.968706233
2012-03-20,-0.05576168459
2012-03-21,0.539154066
2012-03-22,-2.156836401
2012-03-23,-0.9331327429
2012-03-26,9.294663339
2012-03-27,1.433545037
2012-03-28,-0.237501596
2012-03-29,-1.380708287
2012-03-30,-0.2413808148
2012-04-02,-1.78815672
2012-04-03,3.833397146
2012-04-04,-8.251550733
2012-04-05,-1.493982882
2012-04-09,-3.935123022
2012-04-10,-2.103415455
2012-04-11,1.922255985
2012-04-12,1.050671402
2012-04-13,0.4475682179
2012-04-16,-4.069547489
2012-04-17,-0.03256344085
2012-04-18,1.294336935
2012-04-19,1.522363038
2012-04-20,0
2012-04-23,-3.751592025
2012-04-24,-0.3764178914
2012-04-25,3.369725356
2012-04-26,1.748525357
2012-04-27,-0.4488942314
2012-04-30,-0.6318565951
2012-05-01,1.941460312
2012-05-02,0.4740080198
2012-05-03,-4.460042949
2012-05-04,-1.959932079
2012-05-07,1.992274353
2012-05-08,-7.280467947
2012-05-09,-0.4331921032
2012-05-10,9.20841507
2012-05-11,-2.176149178
2012-05-14,-7.032265892
2012-05-15,-2.118082208
2012-05-16,-0.8548154322
2012-05-17,-2.109169096
2012-05-18,-3.602741322
2012-05-21,4.298587382
2012-05-22,6.787302328
2012-05-23,0.7425956905
2012-05-24,-2.284108788
2012-05-25,-1.696393522
2012-05-29,6.118981677
2012-05-30,-4.126189183
2012-05-31,-3.034784724
2012-06-01,-4.684209594
2012-06-04,-0.9637596683
2012-06-05,0.1075442379
2012-06-06,4.585044421
2012-06-07,-0.9957004387
2012-06-08,3.894747467
2012-06-11,-3.243582375
2012-06-12,1.8374426
2012-06-13,0.3735491471
2012-06-14,-1.288050262
2012-06-15,1.755540495
2012-06-18,6.254619173
2012-06-19,0.7789809452
2012-06-20,5.134003756
2012-06-21,-4.821306607
2012-06-22,4.852385258
2012-06-25,-2.035944763
2012-06-26,-4.636254194
2012-06-27,1.104305701
2012-06-28,-1.737445178
2012-06-29,-0.382775587
2012-07-02,-2.883950204
2012-07-03,0.8499817798
2012-07-05,1.842029785
2012-07-06,-0.7714599495
2012-07-09,1.598958513
2012-07-10,-0.6978995822
2012-07-11,0.7645662513
2012-07-12,3.705425428
2012-07-13,4.629688816
2012-07-16,4.872133911
2012-07-17,-7.535052542
2012-07-18,-3.664588128
2012-07-19,0.3725613214
2012-07-20,-1.498646509
2012-07-23,-3.617717314
2012-07-24,-2.712585428
2012-07-25,-3.026281514
2012-07-26,-2.875135629
2012-07-27,4.789339768
